ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,target
ID_270099271663267278,270099,Kenya,271663,267278,Type_1,3834.0,3886.0,2022-09-30,2022-10-07,7,Repeat Loan,1150.2,0.3,1166.0,0
ID_249578240824267278,249578,Kenya,240824,267278,Type_1,2599.0,2618.0,2022-08-20,2022-08-27,7,Repeat Loan,0.0,0.0,0.0,0
ID_248364284815267278,248364,Kenya,284815,267278,Type_1,3710.0,3710.0,2022-10-19,2022-10-26,7,Repeat Loan,1113.0,0.3,1113.0,0
ID_247719235489267278,247719,Kenya,235489,267278,Type_1,3899.0,3969.0,2022-08-12,2022-08-19,7,Repeat Loan,1169.7,0.3,1191.0,0
ID_267250283356267278,267250,Kenya,283356,267278,Type_1,12102.0,12102.0,2022-10-17,2022-10-24,7,Repeat Loan,3630.6,0.3,3631.0,0
ID_260626301503267278,260626,Kenya,301503,267278,Type_1,2615.0,2634.0,2022-11-19,2022-11-26,7,Repeat Loan,784.5,0.3,790.0,0
ID_254248267573267278,254248,Kenya,267573,267278,Type_1,3873.0,3905.0,2022-09-26,2022-10-03,7,Repeat Loan,1161.9,0.3,1172.0,0
ID_261570228032267278,261570,Kenya,228032,267278,Type_1,1425.0,1425.0,2022-07-30,2022-08-06,7,Repeat Loan,427.5,0.3,428.0,0
ID_245015220791267278,245015,Kenya,220791,267278,Type_1,4809.0,4836.0,2022-07-20,2022-07-27,7,Repeat Loan,1442.7,0.3,1451.0,0
ID_251582285994267278,251582,Kenya,285994,267278,Type_1,21696.0,21958.0,2022-10-21,2022-10-28,7,Repeat Loan,6508.8,0.3,6587.0,0
ID_255356248777267278,255356,Kenya,248777,267278,Type_1,14873.0,14873.0,2022-08-31,2022-09-07,7,Repeat Loan,0.0,0.0,0.0,0
ID_269016259313267278,269016,Kenya,259313,267278,Type_1,9608.0,9902.0,2022-09-14,2022-09-21,7,Repeat Loan,2882.4,0.3,2971.0,0
ID_250279263242267278,250279,Kenya,263242,267278,Type_1,2199.0,2199.0,2022-09-20,2022-09-27,7,Repeat Loan,659.7,0.3,660.0,0
ID_251105225643267278,251105,Kenya,225643,267278,Type_1,10198.0,10198.0,2022-07-27,2022-08-03,7,Repeat Loan,3059.4,0.3,3059.0,0
ID_255462250392267278,255462,Kenya,250392,267278,Type_1,8413.0,8450.0,2022-09-02,2022-09-09,7,Repeat Loan,360.0,0.0427909188161179,362.0,0
ID_258789302999267278,258789,Kenya,302999,267278,Type_1,9923.0,10185.0,2022-11-23,2022-11-30,7,Repeat Loan,2976.9,0.3,3056.0,0
ID_252781261481267278,252781,Kenya,261481,267278,Type_1,4045.0,4132.0,2022-09-17,2022-09-24,7,Repeat Loan,791.4,0.195648949320148,808.0,0
ID_308438367795267278,308438,Kenya,367795,267278,Type_7,8000.0,8280.0,2024-07-17,2024-07-24,7,Repeat Loan,1600.0,0.2,1656.0,0
ID_308408367606251804,308408,Kenya,367606,251804,Type_7,15000.0,15525.0,2024-07-12,2024-07-19,7,Repeat Loan,3000.0,0.2,3105.0,0
ID_257126278628267278,257126,Kenya,278628,267278,Type_1,11158.0,11430.0,2022-10-10,2022-10-17,7,Repeat Loan,0.0,0.0,0.0,0
ID_254551248910267278,254551,Kenya,248910,267278,Type_1,5414.0,5580.0,2022-08-31,2022-09-07,7,Repeat Loan,3.9,0.000720354636128555,4.0,0
ID_246606248826267278,246606,Kenya,248826,267278,Type_1,890.0,897.0,2022-08-31,2022-09-07,7,Repeat Loan,267.0,0.3,269.0,0
ID_253258118032251804,253258,Kenya,118032,251804,Type_6,730.0,744.0,2022-02-20,2022-02-27,7,Repeat Loan,146.0,0.2,149.0,0
ID_267322220538267278,267322,Kenya,220538,267278,Type_1,10998.0,11016.0,2022-07-20,2022-07-27,7,Repeat Loan,3299.4,0.3,3305.0,0
ID_12897286436267278,12897,Kenya,286436,267278,Type_1,4400.0,4400.0,2022-10-22,2022-10-29,7,Repeat Loan,1320.0,0.3,1320.0,0
ID_258143215316267278,258143,Kenya,215316,267278,Type_1,1571.0,1630.0,2022-07-14,2022-07-21,7,Repeat Loan,471.3,0.3,489.0,0
ID_258716229762267278,258716,Kenya,229762,267278,Type_1,28164.0,28652.0,2022-08-01,2022-08-08,7,Repeat Loan,8449.2,0.3,8596.0,0
ID_268638273316267278,268638,Kenya,273316,267278,Type_1,958.0,993.0,2022-10-03,2022-10-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_256453262239267278,256453,Kenya,262239,267278,Type_1,4599.0,4765.0,2022-09-19,2022-09-26,7,Repeat Loan,1379.7,0.3,1430.0,0
ID_273572360292251804,273572,Kenya,360292,251804,Type_4,60000.0,69000.0,2023-10-19,2024-01-17,90,Repeat Loan,15000.0,0.25,17250.0,0
ID_99358285852267278,99358,Kenya,285852,267278,Type_1,6964.0,6964.0,2022-10-21,2022-10-28,7,Repeat Loan,2089.2,0.3,2089.0,0
ID_164013273742267278,164013,Kenya,273742,267278,Type_1,8554.0,8710.0,2022-10-03,2022-10-10,7,Repeat Loan,1.03,0.000120411503390226,1.0,0
ID_256566274792267278,256566,Kenya,274792,267278,Type_1,2270.0,2270.0,2022-10-05,2022-10-12,7,Repeat Loan,681.0,0.3,681.0,0
ID_253017292288267278,253017,Kenya,292288,267278,Type_1,6000.0,6184.0,2022-11-01,2022-11-08,7,Repeat Loan,1800.0,0.3,1855.0,0
ID_250190218114267278,250190,Kenya,218114,267278,Type_1,3210.0,3394.0,2022-07-16,2022-07-23,7,Repeat Loan,963.0,0.3,1018.0,0
ID_263623273049267278,263623,Kenya,273049,267278,Type_1,36044.0,37141.0,2022-10-03,2022-10-10,7,Repeat Loan,10813.2,0.3,11142.0,0
ID_256154251629267278,256154,Kenya,251629,267278,Type_1,6835.0,6835.0,2022-09-04,2022-09-11,7,Repeat Loan,2050.5,0.3,2051.0,0
ID_257440304211267278,257440,Kenya,304211,267278,Type_1,9116.0,9116.0,2022-11-25,2022-12-02,7,Repeat Loan,1329.85,0.145880868802106,1330.0,0
ID_261411296873267278,261411,Kenya,296873,267278,Type_1,4199.0,4199.0,2022-11-10,2022-11-17,7,Repeat Loan,0.0,0.0,0.0,0
ID_251549286317267278,251549,Kenya,286317,267278,Type_1,9322.0,9928.0,2022-10-22,2022-10-29,7,Repeat Loan,2796.6,0.3,2978.0,0
ID_268629266258267278,268629,Kenya,266258,267278,Type_1,840.0,1265.0,2022-09-23,2022-09-30,7,Repeat Loan,252.0,0.3,380.0,1
ID_248672265628267278,248672,Kenya,265628,267278,Type_1,2230.0,2249.0,2022-09-23,2022-09-30,7,Repeat Loan,669.0,0.3,675.0,0
ID_243598236097267278,243598,Kenya,236097,267278,Type_1,14065.0,14414.0,2022-08-13,2022-08-20,7,Repeat Loan,4219.5,0.3,4324.0,0
ID_242235231994267278,242235,Kenya,231994,267278,Type_1,24945.0,25095.0,2022-08-04,2022-08-11,7,Repeat Loan,7483.5,0.3,7529.0,0
ID_258887224235267278,258887,Kenya,224235,267278,Type_1,5249.0,5249.0,2022-07-27,2022-08-03,7,Repeat Loan,1574.7,0.3,1575.0,0
ID_272225294041251804,272225,Kenya,294041,251804,Type_6,3710.0,3785.0,2022-11-05,2022-11-12,7,Repeat Loan,742.0,0.2,757.0,0
ID_309167374729267278,309167,Kenya,374729,267278,Type_7,8972.0,9287.0,2024-11-05,2024-11-12,7,Repeat Loan,1794.0,0.199955416852429,1857.0,0
ID_254031214601267278,254031,Kenya,214601,267278,Type_1,4638.0,4685.0,2022-07-13,2022-07-20,7,Repeat Loan,1391.4,0.3,1406.0,0
ID_243516249875267278,243516,Kenya,249875,267278,Type_1,9550.0,9550.0,2022-09-02,2022-09-09,7,Repeat Loan,2865.0,0.3,2865.0,0
ID_244452216324267278,244452,Kenya,216324,267278,Type_1,15144.0,15247.0,2022-07-15,2022-07-22,7,Repeat Loan,4543.2,0.3,4574.0,0
ID_257099250888267278,257099,Kenya,250888,267278,Type_1,13116.0,13116.0,2022-09-03,2022-09-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_241430284189267278,241430,Kenya,284189,267278,Type_1,59513.0,59513.0,2022-10-18,2022-10-25,7,Repeat Loan,990.08,0.0166363651639137,990.0,0
ID_241346236788267278,241346,Kenya,236788,267278,Type_1,25995.0,26151.0,2022-08-13,2022-08-20,7,Repeat Loan,6807.57,0.261879976918638,6848.0,0
ID_268081302791267278,268081,Kenya,302791,267278,Type_1,459.0,471.0,2022-11-22,2022-11-29,7,Repeat Loan,137.7,0.3,141.0,0
ID_254671246769267278,254671,Kenya,246769,267278,Type_1,13199.0,13199.0,2022-08-29,2022-09-05,7,Repeat Loan,3959.7,0.3,3960.0,0
ID_262761306104267278,262761,Kenya,306104,267278,Type_4,60000.0,69000.0,2022-12-13,2023-03-13,90,Repeat Loan,8000.0,0.133333333333333,9200.0,0
ID_308678367777267278,308678,Kenya,367777,267278,Type_7,5000.0,5176.0,2024-07-17,2024-07-24,7,Repeat Loan,1000.0,0.2,1035.0,0
ID_250771268241267278,250771,Kenya,268241,267278,Type_1,379.0,397.0,2022-09-26,2022-10-03,7,Repeat Loan,0.0,0.0,0.0,0
ID_252041270083267278,252041,Kenya,270083,267278,Type_9,7756.0,7872.34,2022-09-29,2022-09-30,1,Repeat Loan,1550.0,0.199845281072717,1573.0,0
ID_249411255621267278,249411,Kenya,255621,267278,Type_1,13556.0,13900.0,2022-09-09,2022-09-16,7,Repeat Loan,0.0,0.0,0.0,0
ID_249806216773267278,249806,Kenya,216773,267278,Type_1,2714.0,2714.0,2022-07-15,2022-07-22,7,Repeat Loan,814.2,0.3,814.0,0
ID_254031268083267278,254031,Kenya,268083,267278,Type_1,2044.0,2072.0,2022-09-26,2022-10-03,7,Repeat Loan,0.0,0.0,0.0,0
ID_255041241462267278,255041,Kenya,241462,267278,Type_1,4949.0,4949.0,2022-08-22,2022-08-29,7,Repeat Loan,1484.7,0.3,1485.0,0
ID_251555246856267278,251555,Kenya,246856,267278,Type_1,1720.0,1753.0,2022-08-29,2022-09-05,7,Repeat Loan,223.88,0.130162790697674,228.0,0
ID_247818241269267278,247818,Kenya,241269,267278,Type_1,43007.0,43526.0,2022-08-20,2022-08-27,7,Repeat Loan,2180.73,0.0507063966331062,2207.0,0
ID_253853294855267278,253853,Kenya,294855,267278,Type_1,6579.0,6597.0,2022-11-07,2022-11-14,7,Repeat Loan,1973.7,0.3,1979.0,0
ID_253047241341267278,253047,Kenya,241341,267278,Type_1,1800.0,1800.0,2022-08-20,2022-08-27,7,Repeat Loan,540.0,0.3,540.0,0
ID_255696283179267278,255696,Kenya,283179,267278,Type_1,21945.0,22201.0,2022-10-17,2022-10-24,7,Repeat Loan,6583.5,0.3,6660.0,0
ID_311315372512267278,311315,Kenya,372512,267278,Type_7,5000.0,5442.0,2024-10-04,2024-10-11,7,Repeat Loan,1000.0,0.2,1088.0,1
ID_251808263111267278,251808,Kenya,263111,267278,Type_1,18386.0,18833.0,2022-09-19,2022-09-26,7,Repeat Loan,2571.54,0.139864026977047,2634.0,0
ID_251776233038267278,251776,Kenya,233038,267278,Type_1,10847.0,11152.0,2022-08-06,2022-08-13,7,Repeat Loan,3254.1,0.3,3346.0,0
ID_266594216512267278,266594,Kenya,216512,267278,Type_1,15000.0,15458.0,2022-07-15,2022-07-22,7,Repeat Loan,4500.0,0.3,4637.0,0
ID_262483226933267278,262483,Kenya,226933,267278,Type_1,6009.0,6194.0,2022-07-28,2022-08-04,7,Repeat Loan,1802.7,0.3,1858.0,0
ID_266667297575267278,266667,Kenya,297575,267278,Type_1,7722.0,7911.0,2022-11-11,2022-11-18,7,Repeat Loan,2316.6,0.3,2373.0,0
ID_258344218520267278,258344,Kenya,218520,267278,Type_1,1550.0,1584.0,2022-07-18,2022-07-25,7,Repeat Loan,465.0,0.3,475.0,0
ID_241729244486267278,241729,Kenya,244486,267278,Type_1,9698.0,9816.0,2022-08-25,2022-09-01,7,Repeat Loan,2909.4,0.3,2945.0,0
ID_251124228439267278,251124,Kenya,228439,267278,Type_1,12118.0,12118.0,2022-07-30,2022-08-06,7,Repeat Loan,3635.4,0.3,3635.0,0
ID_246847233953267278,246847,Kenya,233953,267278,Type_1,7600.0,7600.0,2022-08-10,2022-08-17,7,Repeat Loan,2280.0,0.3,2280.0,0
ID_239456304254267278,239456,Kenya,304254,267278,Type_1,9152.0,9207.0,2022-11-25,2022-12-02,7,Repeat Loan,2745.6,0.3,2762.0,0
ID_260175224470267278,260175,Kenya,224470,267278,Type_1,5090.0,5090.0,2022-07-25,2022-08-01,7,Repeat Loan,1527.0,0.3,1527.0,0
ID_269707264016267278,269707,Kenya,264016,267278,Type_1,699.0,699.0,2022-09-21,2022-09-28,7,Repeat Loan,209.7,0.3,210.0,0
ID_261967274804267278,261967,Kenya,274804,267278,Type_1,1200.0,1218.0,2022-10-05,2022-10-12,7,Repeat Loan,360.0,0.3,365.0,0
ID_253164278955267278,253164,Kenya,278955,267278,Type_1,17619.0,18156.0,2022-10-10,2022-10-17,7,Repeat Loan,19.21,0.00109030024405471,20.0,0
ID_251542275350267278,251542,Kenya,275350,267278,Type_1,7764.0,7764.0,2022-10-05,2022-10-12,7,Repeat Loan,2329.2,0.3,2329.0,0
ID_263026243674267278,263026,Kenya,243674,267278,Type_1,7528.0,7574.0,2022-08-24,2022-08-31,7,Repeat Loan,2258.4,0.3,2272.0,0
ID_248774238998267278,248774,Kenya,238998,267278,Type_1,7369.0,7504.0,2022-08-18,2022-08-25,7,Repeat Loan,2210.7,0.3,2251.0,0
ID_253737272237267278,253737,Kenya,272237,267278,Type_1,3365.0,3365.0,2022-10-01,2022-10-08,7,Repeat Loan,0.0,0.0,0.0,0
ID_239441289634267278,239441,Kenya,289634,267278,Type_1,8491.0,8626.0,2022-10-28,2022-11-04,7,Repeat Loan,2547.3,0.3,2588.0,0
ID_249579233578267278,249579,Kenya,233578,267278,Type_1,2359.0,2376.0,2022-08-08,2022-08-15,7,Repeat Loan,707.7,0.3,713.0,0
ID_249366221498267278,249366,Kenya,221498,267278,Type_1,2349.0,2366.0,2022-07-21,2022-07-28,7,Repeat Loan,704.7,0.3,710.0,0
ID_89703274710267278,89703,Kenya,274710,267278,Type_1,4694.0,4694.0,2022-10-05,2022-10-12,7,Repeat Loan,1408.2,0.3,1408.0,0
ID_249059256835267278,249059,Kenya,256835,267278,Type_1,25497.0,25699.0,2022-09-10,2022-09-17,7,Repeat Loan,777.0,0.0304741734321684,783.0,0
ID_258997276815267278,258997,Kenya,276815,267278,Type_1,4878.0,5054.0,2022-10-07,2022-10-14,7,Repeat Loan,2.32,0.00047560475604756,2.0,0
ID_260690219423267278,260690,Kenya,219423,267278,Type_1,15487.0,15769.0,2022-07-19,2022-07-26,7,Repeat Loan,4646.1,0.3,4731.0,0
ID_244347286801267278,244347,Kenya,286801,267278,Type_1,2229.0,2310.0,2022-10-22,2022-10-29,7,Repeat Loan,668.7,0.3,693.0,0
ID_259243241211267278,259243,Kenya,241211,267278,Type_1,3689.0,3715.0,2022-08-20,2022-08-27,7,Repeat Loan,0.0,0.0,0.0,0
ID_253093295146267278,253093,Kenya,295146,267278,Type_1,5514.0,5514.0,2022-11-07,2022-11-14,7,Repeat Loan,1654.2,0.3,1654.0,0
ID_259636280724267278,259636,Kenya,280724,267278,Type_1,600.0,635.0,2022-10-13,2022-10-20,7,Repeat Loan,180.0,0.3,191.0,0
ID_270139300975267278,270139,Kenya,300975,267278,Type_1,260.0,260.0,2022-11-18,2022-11-25,7,Repeat Loan,0.0,0.0,0.0,0
ID_251566231175267278,251566,Kenya,231175,267278,Type_1,2230.0,2230.0,2022-08-03,2022-08-10,7,Repeat Loan,669.0,0.3,669.0,0
ID_248737286030267278,248737,Kenya,286030,267278,Type_1,783.0,795.0,2022-10-21,2022-10-28,7,Repeat Loan,234.9,0.3,239.0,0
ID_242348250613267278,242348,Kenya,250613,267278,Type_1,9243.0,9243.0,2022-09-02,2022-09-09,7,Repeat Loan,2772.9,0.3,2773.0,0
ID_266370251476267278,266370,Kenya,251476,267278,Type_1,954.0,961.0,2022-09-03,2022-09-10,7,Repeat Loan,286.2,0.3,288.0,0
ID_258228251624267278,258228,Kenya,251624,267278,Type_1,2037.0,2037.0,2022-09-04,2022-09-11,7,Repeat Loan,611.1,0.3,611.0,0
ID_249591264341267278,249591,Kenya,264341,267278,Type_1,5798.0,5821.0,2022-09-21,2022-09-28,7,Repeat Loan,0.0,0.0,0.0,0
ID_309013368087251804,309013,Kenya,368087,251804,Type_7,4300.0,4451.0,2024-07-24,2024-07-31,7,Repeat Loan,860.0,0.2,890.0,0
ID_244334253607267278,244334,Kenya,253607,267278,Type_1,3629.0,3629.0,2022-09-07,2022-09-14,7,Repeat Loan,1088.7,0.3,1089.0,0
ID_267583303950267278,267583,Kenya,303950,267278,Type_1,3400.0,3400.0,2022-11-25,2022-12-02,7,Repeat Loan,1020.0,0.3,1020.0,0
ID_262178226550267278,262178,Kenya,226550,267278,Type_1,7214.0,7410.0,2022-07-28,2022-08-04,7,Repeat Loan,2164.2,0.3,2223.0,0
ID_254787235510267278,254787,Kenya,235510,267278,Type_1,1770.0,1770.0,2022-08-12,2022-08-19,7,Repeat Loan,531.0,0.3,531.0,0
ID_258259243262267278,258259,Kenya,243262,267278,Type_1,7759.0,7997.0,2022-08-24,2022-08-31,7,Repeat Loan,2327.7,0.3,2399.0,0
ID_271519360454267278,271519,Kenya,360454,267278,Type_4,2000000.0,2276000.0,2023-11-02,2024-04-30,180,Repeat Loan,800000.0,0.4,910400.0,1
ID_257771297362267278,257771,Kenya,297362,267278,Type_5,6000.0,6400.0,2022-11-11,2022-11-25,14,Repeat Loan,960.0,0.16,1024.0,0
ID_258931285443267278,258931,Kenya,285443,267278,Type_1,1980.0,1980.0,2022-10-20,2022-10-27,7,Repeat Loan,0.0,0.0,0.0,0
ID_261669269677267278,261669,Kenya,269677,267278,Type_1,14658.0,14772.0,2022-09-28,2022-10-05,7,Repeat Loan,71.54,0.00488061127029608,72.0,0
ID_238342357607267278,238342,Kenya,357607,267278,Type_4,60000.0,67436.0,2023-08-14,2023-10-13,60,Repeat Loan,14250.0,0.2375,16016.0,1
ID_249348238193267278,249348,Kenya,238193,267278,Type_1,4834.0,4834.0,2022-08-17,2022-08-24,7,Repeat Loan,1450.2,0.3,1450.0,0
ID_264569284844267278,264569,Kenya,284844,267278,Type_1,16749.0,16912.0,2022-10-19,2022-10-26,7,Repeat Loan,4.5,0.000268672756582482,5.0,0
ID_249229248575267278,249229,Kenya,248575,267278,Type_1,21395.0,21654.0,2022-08-31,2022-09-07,7,Repeat Loan,3387.88,0.158349146996961,3429.0,0
ID_246079215500267278,246079,Kenya,215500,267278,Type_1,1890.0,1904.0,2022-07-14,2022-07-21,7,Repeat Loan,567.0,0.3,571.0,0
ID_262388242755267278,262388,Kenya,242755,267278,Type_1,10995.0,10995.0,2022-08-23,2022-08-30,7,Repeat Loan,1189.18,0.108156434743065,1189.0,0
ID_254312264043267278,254312,Kenya,264043,267278,Type_1,1280.0,1280.0,2022-09-21,2022-09-28,7,Repeat Loan,384.0,0.3,384.0,0
ID_262412270327267278,262412,Kenya,270327,267278,Type_1,5268.0,5268.0,2022-09-29,2022-10-06,7,Repeat Loan,0.0,0.0,0.0,0
ID_247947238027267278,247947,Kenya,238027,267278,Type_1,880.0,887.0,2022-08-17,2022-08-24,7,Repeat Loan,264.0,0.3,266.0,0
ID_259369284864267278,259369,Kenya,284864,267278,Type_1,8247.0,8297.0,2022-10-19,2022-10-26,7,Repeat Loan,158.25,0.0191887959257911,159.0,0
ID_263929294491267278,263929,Kenya,294491,267278,Type_1,2250.0,2260.0,2022-11-05,2022-11-12,7,Repeat Loan,675.0,0.3,680.0,0
ID_254012240864267278,254012,Kenya,240864,267278,Type_1,2249.0,2331.0,2022-08-20,2022-08-27,7,Repeat Loan,674.7,0.3,699.0,0
ID_258524240767267278,258524,Kenya,240767,267278,Type_1,4294.0,4333.0,2022-08-20,2022-08-27,7,Repeat Loan,1.41,0.000328365160689333,1.0,0
ID_256615276555267278,256615,Kenya,276555,267278,Type_1,1350.0,1353.0,2022-10-07,2022-10-14,7,Repeat Loan,2.4,0.00177777777777777,2.0,0
ID_254144274430267278,254144,Kenya,274430,267278,Type_1,1417.0,1417.0,2022-10-04,2022-10-11,7,Repeat Loan,425.1,0.3,545.0,0
ID_261014230904267278,261014,Kenya,230904,267278,Type_1,2630.0,2668.0,2022-08-02,2022-08-09,7,Repeat Loan,789.0,0.3,800.0,0
ID_255356217945267278,255356,Kenya,217945,267278,Type_1,2250.0,2250.0,2022-07-16,2022-07-23,7,Repeat Loan,675.0,0.3,675.0,0
ID_244396225822267278,244396,Kenya,225822,267278,Type_1,2280.0,2334.0,2022-07-27,2022-08-03,7,Repeat Loan,684.0,0.3,700.0,0
ID_269588293166267278,269588,Kenya,293166,267278,Type_1,1990.0,2046.0,2022-11-03,2022-11-10,7,Repeat Loan,597.0,0.3,614.0,0
ID_251193241870267278,251193,Kenya,241870,267278,Type_1,7468.0,7697.0,2022-08-22,2022-08-29,7,Repeat Loan,832.46,0.111470273165506,858.0,0
ID_266610222676267278,266610,Kenya,222676,267278,Type_1,5230.0,5262.0,2022-07-23,2022-07-30,7,Repeat Loan,1569.0,0.3,1579.0,0
ID_308545367887251804,308545,Kenya,367887,251804,Type_7,5000.0,5176.0,2024-07-19,2024-07-26,7,Repeat Loan,1000.0,0.2,1035.0,0
ID_271116271218267278,271116,Kenya,271218,267278,Type_1,4370.0,4528.0,2022-09-30,2022-10-07,7,Repeat Loan,0.0,0.0,0.0,0
ID_242995269780267278,242995,Kenya,269780,267278,Type_1,1104.0,1104.0,2022-09-28,2022-10-05,7,Repeat Loan,331.2,0.3,331.0,0
ID_257440297527267278,257440,Kenya,297527,267278,Type_1,11855.0,11927.0,2022-11-11,2022-11-18,7,Repeat Loan,1174.51,0.0990729649936735,1182.0,0
ID_261286261297267278,261286,Kenya,261297,267278,Type_1,8078.0,8281.0,2022-09-17,2022-09-24,7,Repeat Loan,0.0,0.0,0.0,0
ID_270069302937267278,270069,Kenya,302937,267278,Type_1,747.0,771.0,2022-11-22,2022-11-29,7,Repeat Loan,224.1,0.3,231.0,0
ID_255510244814267278,255510,Kenya,244814,267278,Type_1,5685.0,5685.0,2022-08-26,2022-09-02,7,Repeat Loan,1705.5,0.3,1706.0,0
ID_266694236934267278,266694,Kenya,236934,267278,Type_1,3396.0,3444.0,2022-08-15,2022-08-22,7,Repeat Loan,1018.8,0.3,1033.0,0
ID_269503266151267278,269503,Kenya,266151,267278,Type_1,2300.0,2351.0,2022-09-23,2022-09-30,7,Repeat Loan,690.0,0.3,705.0,0
ID_270920286754267278,270920,Kenya,286754,267278,Type_1,2065.0,2129.0,2022-10-22,2022-10-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_262561283869267278,262561,Kenya,283869,267278,Type_1,3260.0,3260.0,2022-10-18,2022-10-25,7,Repeat Loan,978.0,0.3,978.0,0
ID_244947115177251804,244947,Kenya,115177,251804,Type_5,31800.0,33490.0,2022-02-04,2022-02-18,14,Repeat Loan,6360.0,0.2,6698.0,0
ID_254179292635267278,254179,Kenya,292635,267278,Type_1,7928.0,7928.0,2022-11-02,2022-11-09,7,Repeat Loan,0.0,0.0,0.0,0
ID_267694246237267278,267694,Kenya,246237,267278,Type_1,3674.0,3674.0,2022-08-27,2022-09-03,7,Repeat Loan,1102.2,0.3,1102.0,0
ID_255268218721267278,255268,Kenya,218721,267278,Type_1,5059.0,5059.0,2022-07-18,2022-07-25,7,Repeat Loan,1517.7,0.3,1518.0,0
ID_244433230262267278,244433,Kenya,230262,267278,Type_1,21890.0,22022.0,2022-08-02,2022-08-09,7,Repeat Loan,6567.0,0.3,6607.0,0
ID_253370262281267278,253370,Kenya,262281,267278,Type_1,1197.0,1206.0,2022-09-19,2022-09-26,7,Repeat Loan,359.1,0.3,362.0,0
ID_269515247359267278,269515,Kenya,247359,267278,Type_1,5724.0,5724.0,2022-08-29,2022-09-05,7,Repeat Loan,486.37,0.0849703004891684,486.0,0
ID_259153216101267278,259153,Kenya,216101,267278,Type_1,6099.0,6136.0,2022-07-20,2022-07-27,7,Repeat Loan,1829.7,0.3,1841.0,0
ID_261288238367267278,261288,Kenya,238367,267278,Type_1,17802.0,18345.0,2022-08-17,2022-08-24,7,Repeat Loan,2154.66,0.121034715200539,2220.0,0
ID_261765217072267278,261765,Kenya,217072,267278,Type_1,11088.0,11088.0,2022-07-16,2022-07-23,7,Repeat Loan,3326.4,0.3,3326.0,0
ID_252677214799267278,252677,Kenya,214799,267278,Type_1,2999.0,3074.0,2022-07-13,2022-07-20,7,Repeat Loan,899.7,0.3,922.0,0
ID_271076300024251804,271076,Kenya,300024,251804,Type_6,8680.0,8854.0,2022-11-16,2022-11-23,7,Repeat Loan,1388.0,0.159907834101382,1416.0,0
ID_252760287831267278,252760,Kenya,287831,267278,Type_1,802.0,802.0,2022-10-25,2022-11-01,7,Repeat Loan,240.6,0.3,241.0,0
ID_248492236267267278,248492,Kenya,236267,267278,Type_1,3259.0,3273.0,2022-08-13,2022-08-20,7,Repeat Loan,977.7,0.3,985.0,0
ID_259757229978267278,259757,Kenya,229978,267278,Type_1,66962.0,66962.0,2022-08-01,2022-08-08,7,Repeat Loan,20088.6,0.3,20089.0,0
ID_259137231905267278,259137,Kenya,231905,267278,Type_1,1189.0,1189.0,2022-08-04,2022-08-11,7,Repeat Loan,356.7,0.3,357.0,0
ID_266892246022267278,266892,Kenya,246022,267278,Type_1,688.0,698.0,2022-08-27,2022-09-03,7,Repeat Loan,0.0,0.0,0.0,0
ID_249076230774267278,249076,Kenya,230774,267278,Type_1,10199.0,10199.0,2022-08-02,2022-08-09,7,Repeat Loan,3059.7,0.3,3060.0,0
ID_264471218335267278,264471,Kenya,218335,267278,Type_1,979.0,1015.0,2022-07-18,2022-07-25,7,Repeat Loan,293.7,0.3,305.0,0
ID_258039297653267278,258039,Kenya,297653,267278,Type_1,1900.0,1956.0,2022-11-11,2022-11-18,7,Repeat Loan,570.0,0.3,587.0,0
ID_243502241430267278,243502,Kenya,241430,267278,Type_1,2503.0,2503.0,2022-08-22,2022-08-29,7,Repeat Loan,750.9,0.3,751.0,0
ID_242351249207267278,242351,Kenya,249207,267278,Type_1,12298.0,12298.0,2022-09-01,2022-09-08,7,Repeat Loan,3689.4,0.3,3689.0,0
ID_266618262553267278,266618,Kenya,262553,267278,Type_1,13797.0,14188.0,2022-09-19,2022-09-26,7,Repeat Loan,4139.1,0.3,4256.0,0
ID_269387265288267278,269387,Kenya,265288,267278,Type_1,879.0,912.0,2022-09-22,2022-09-29,7,Repeat Loan,1.24,0.00141069397042093,1.0,0
ID_252492265589267278,252492,Kenya,265589,267278,Type_1,3670.0,3670.0,2022-09-23,2022-09-30,7,Repeat Loan,1101.0,0.3,1101.0,0
ID_251980222853267278,251980,Kenya,222853,267278,Type_1,20000.0,20609.0,2022-07-23,2022-07-30,7,Repeat Loan,6000.0,0.3,6183.0,0
ID_262083299448267278,262083,Kenya,299448,267278,Type_1,5410.0,5577.0,2022-11-15,2022-11-22,7,Repeat Loan,879.9,0.16264325323475,907.0,0
ID_249999230267267278,249999,Kenya,230267,267278,Type_1,1991.0,2035.0,2022-08-02,2022-08-09,7,Repeat Loan,597.3,0.3,611.0,0
ID_248606270179267278,248606,Kenya,270179,267278,Type_1,9450.0,9450.0,2022-09-29,2022-10-06,7,Repeat Loan,2835.0,0.3,2835.0,0
